Tr_Evid_Loss,Tr_MSE,alphatr,betatr,vtr,gammatr,alphatest,betatest,vtest,gammatest,Test_MSE
0.7292215824127197,0.07280804961919785,4.060795783996582,0.28573569655418396,1.4743142127990723,0.16932962834835052,4.071182727813721,0.28502532839775085,1.4767374992370605,0.16604870557785034,0.0686417892575264
0.7289651036262512,0.07280055433511734,4.062215328216553,0.28572577238082886,1.474633812904358,0.16931377351284027,4.072594165802002,0.28501930832862854,1.4770548343658447,0.16603435575962067,0.06863703578710556
0.7287095785140991,0.07279307395219803,4.063631534576416,0.2857162058353424,1.4749525785446167,0.16929815709590912,4.074003219604492,0.28501367568969727,1.4773715734481812,0.1660202443599701,0.06863229721784592
0.7284552454948425,0.0727856233716011,4.065046310424805,0.2857069671154022,1.4752709865570068,0.16928274929523468,4.075409412384033,0.28500834107398987,1.4776878356933594,0.16600637137889862,0.06862757354974747
0.7282019257545471,0.07277820259332657,4.066458225250244,0.2856980264186859,1.4755891561508179,0.16926760971546173,4.076813220977783,0.28500333428382874,1.478003740310669,0.16599273681640625,0.068622887134552
0.7279497385025024,0.07277080416679382,4.067866802215576,0.28568947315216064,1.475906252861023,0.16925255954265594,4.078213691711426,0.28499871492385864,1.4783188104629517,0.16597920656204224,0.06861823052167892
0.7276982665061951,0.07276342064142227,4.069272041320801,0.28568118810653687,1.4762229919433594,0.16923768818378448,4.079610824584961,0.28499433398246765,1.4786332845687866,0.16596591472625732,0.06861358135938644
0.7274481058120728,0.0727560818195343,4.070676326751709,0.2856731116771698,1.4765393733978271,0.16922304034233093,4.0810065269470215,0.28499019145965576,1.4789475202560425,0.1659528762102127,0.06860896944999695
0.7271990776062012,0.07274876534938812,4.072077751159668,0.2856653332710266,1.4768552780151367,0.16920864582061768,4.082399845123291,0.28498631715774536,1.4792611598968506,0.16594010591506958,0.06860437989234924
0.726951003074646,0.07274146378040314,4.073476791381836,0.2856578528881073,1.477170705795288,0.16919444501399994,4.0837907791137695,0.28498271107673645,1.47957444190979,0.16592754423618317,0.06859979778528214
0.726703941822052,0.07273418456315994,4.074874401092529,0.2856505811214447,1.4774857759475708,0.16918042302131653,4.085179805755615,0.28497934341430664,1.4798873662948608,0.16591519117355347,0.06859524548053741
0.7264577150344849,0.07272693514823914,4.076269626617432,0.2856435775756836,1.4778004884719849,0.16916656494140625,4.08656644821167,0.2849762439727783,1.4801996946334839,0.16590304672718048,0.06859071552753448
0.7262125611305237,0.07271971553564072,4.077662944793701,0.2856367826461792,1.4781147241592407,0.1691528856754303,4.087951183319092,0.2849733531475067,1.4805119037628174,0.1658911257982254,0.06858620047569275
0.7259686589241028,0.07271253317594528,4.079055309295654,0.2856302261352539,1.478428840637207,0.1691393107175827,4.089334964752197,0.28497064113616943,1.4808236360549927,0.16587942838668823,0.0685817152261734
0.7257257103919983,0.07270538061857224,4.080445766448975,0.28562378883361816,1.4787427186965942,0.16912595927715302,4.090717315673828,0.2849681079387665,1.4811352491378784,0.16586795449256897,0.06857725232839584
0.7254838943481445,0.07269824296236038,4.081834316253662,0.2856175899505615,1.4790561199188232,0.16911283135414124,4.092097759246826,0.28496578335762024,1.4814465045928955,0.16585677862167358,0.06857281178236008
0.7252429723739624,0.07269112020730972,4.083221435546875,0.2856115996837616,1.4793692827224731,0.16909995675086975,4.093475818634033,0.2849636673927307,1.481757402420044,0.1658458411693573,0.0685684010386467
0.7250028848648071,0.07268402725458145,4.0846052169799805,0.2856058180332184,1.4796819686889648,0.16908735036849976,4.094851016998291,0.2849617898464203,1.4820677042007446,0.1658352017402649,0.06856399774551392
